Fon,French,polarity
e gbì wèmá ɔ́ yí,il m'a arraché le livre,-1
é sà wùn mí kpówún wɛ̀,il me l'a arraché comme ça,-1
e wá xò awu ce sɔ́ béwún,il est venu m'arracher ma chemise d'un seul coup,-1
é yí í d'ásí ce gannugánnú,il me l'a arraché de force,-1
jɔhon nɔ sun ama lɛ bo nɔ ya ye ɖo ali ji,le vent arrache les feuilles et les chasse dans le chemin,-1
kisɛ́kísɛ́ nɔ́ vé xwà,la marque est difficile à arracher,-1
nùɖé sɔ́ ná xò yè yí sín alɔ ce mɛ̀ ă,rien ne pourra plus les arracher de ma main,1
yé ná hɔn atinta sin gle mɛ,ils arracheront une souche du champ,-1
kɛkɛ́ ɔ́,le vélo,1
e bló kɛkɛ́ ɔ́ ɖó,il a arrangé le vélo,1
yè bló xɔ̀ ɔ́ ɖó alɔkpa ɖĕvò jí,ils ont arrangé la maison d'une autre façon,1
é nɔ́ ɖɔ xó suù,il parle sans arrêt,-1
e w'àzɔ̌ ma ɖ'álɔ te káká bɔ̀ zàn kú,il a travaillé sans arrêt jusqu'à la nuit,1
nyaví ɛ́ ɖ'azɔ̀ wá wɛ magbokɔ̀,cet enfant travaille sans arrêt,1
yĕ ɖò nù kó wɛ̀ soò,ils rient sans arrêt,0
cí ladyó ɔ́,arrête le poste de radio,0
ɖò é te nú mì,arrête-le pour moi,-1
ɖo gan wewe mɛ ɔ azɔ nɔ nɔ te,à midi le travail est arrêté,1
e do kpɔn ɖɔ mi ni nɔ te,il a suggéré que nous nous arrêtions,0
e gbɔ̀n  dín,il est passé par  sans s'arrêter,0
e nɔ nu azɔ gege d'ayi amɔ e o jo do,il fumait beaucoup mais il a arrêté,1
hùn ɔ́ nɔ te ɖò agbăsa ɔ́ tó,la voiture s'est arrêtée au bord de la route,0
mi ɖ'álɔ tè,arrêtez le travail,0
mì ná nɔ te ɖò fí,nous nous arrêterons ici,0
yè wlí ì bɔ̀ é jɛ̀ glŏjò,ils n'ont pas pu l'arrêter,-1
xwé gúdó,l'arrière de la maison,0
ee un wá tlóló ɔ́ un yi kpɔ́n ɛ̀,dès mon arrivée je suis allé le voir,0
bo é ɖó xwé gbé,et il etait à la maison,0
pyɛ,pierre,0
a jàwé à,es-tu en route,0
a jɛ finɛ ɔ mɛ lɛ na xlɛ we gletoxo ɔ,"arrivé là, les gens te montreront le village",1
a na sìxú bló à,est-ce que tu y arriveras,0
aní ká jɛ̀,qu'est-il arrivé,0
awovi ɖokpo yawun jɛ,un accident est si vite arrivé,-1
din tlóló é wá,il vient d'arriver,0
e ɖò nù é ná jɛ́ ɔ́ kpɔ́n wɛ̀,il regardait ce qui allait arriver,0
e jăwè,il arrive,0
e ká tuùn nŭ é ɖò na x'ɛ́ wɛ́ ɔ́ à,savait-il ce qui allait lui arriver,0
e ko wa ă,il n'est pas encore arrivé,0
e wa kpodo eyɛ kpo à,est-il arrivé avec lui,0
ee é jɛ̀ fínɛ́ ɔ́ é ɖɔ́ nú yĕ ɖɔ̀,arrivé sur place il leur dit,0
etɛ́ é jɔ̀,qu'est-ce qui arrive,-1
lazáà,lazard,0
gbè ɖokpó ná wá sù,il arrivera un jour,1
glexwe,ouidah,1
tɔn lɛ na wa ɖo zan ɖe,ceux de  arriveront bientôt,1
hwe ce hùn,ma chance est arrivée,1
hwenu ɖee  wa ɔ mi bi ɖo fi,quand  est arrivé nous étions tous ici,0
hwenu tɔn ko sù,son temps est arrivé,0
kɛkɛ́ ja,un vélo arrive,1
ɖi ɖɔ  wa,croit que  est arrivé,0
mɔ̆to ja,une voiture arrive,0
gbɔ̀xíkɔ̀n,bohicon,1
mi na ɖu nu nu ɖɔ e wa ɔ,nous allons manger s'il arrive qu'il vient,1
nù bá mì,qu'est-ce qui m'est arrivé,-1
pipan,un train,0
un jawé,j'arrive,0
é jawé,elle arrive,0
zanjɛ́nnádó,zagnanado,1
un jawe,j'arrive,0
un sixu ɖo xo ɖɔ wɛ a,mais je n'arrive pas à parler,-1
yè kpé wú ă,ils n'ont pas pu y arriver,-1
zaanɖe jɛ́n un ɖu nù b'ɛ́ wá,j'avais à peine fini de manger qu'il est arrivé,0
e nɔ́ kán gbé nú mɛ,il est arrogant,-1
e nɔ́ kán gbé nú mɛ,elle est arrogante,-1
jimakplɔ́n,arrogante,-1
hŭ sìn nú atín lɛ́,arrose les arbres,1
maglelɛtɔ ɔ ɖo sin hu nu salada ama tɔn lɛ wɛ,le jardinier arrose ses salades,1
xú cé ɖɔ̀ nù klɛ́wún,mes articulations ont craqué,-1
tɛ̀ ɖɛ̀ jí bó ɖɔ̀ ganjí,articule bien,1
hanjitɔ wɛ,elle est artiste,1
ninɔmɛ tɛ́ é ɖó,quel aspect a-t-il,0
gbɔ̀n nŭ gègé'linu,sous beaucoup d'aspects,0
đadónú kpé ă,cela manque d'assaisonnement,-1
é sɔ́ éɖéé xlɛ́ agun ɔ́,il s'est présenté à l'assemblée,0
jìnj'ányĭ,assieds-toi,1
wa jínjɔ́n akpá cè,viens t'asseoir à côté de moi,1
jìnjɔ́n azinkpo jí,assieds-toi sur la chaise,1
a ɖo gege à ye,n'en as-tu pas assez,-1
e ɖi kɔ̀ nú mì ă,je n'ai pas assez bu,0
e kpé,s'en est assez,-1
e kpéké kɔ̀ nú mì,j'en ai assez,-1
e nylá bĭ ă,c'est assez bien,1
gbavinukpɛnnɔ sin agbo kpe mi,j'ai en assez de la télévision,-1
un nɔ mɔ̀ nŭ wliwlì,je ne vois plus assez clair,-1
wa bo klɔ agban elɔ lɛ nu mi,viens et lave-moi ces assiettes,0
a na nɔ kplekple ɔ tɛnmɛ à,est-ce que tu assisteras à la réunion,0
e sixu sɔ mɛɖe do gbɛdemɛ gannu gannu ă,nul ne peut être obligé de faire partie d'une association,0
mi ná nɔ̀ kpɔ́ b'á wà nŭ,nous allons nous associer pour faire cela,1
amlɔgɔ́ nɔ́ sín mì,je m'assoupis,-1
un ɖò amlɔgɔ́ sa wɛ̀,je m'assoupis,-1
un ɖɔ e ku wa o,je t'assure qu'il n'est pas venu,0
é jɛ gbɔxíí,il a de l'asthme,-1
cuku hunnylatɔ lɛ ɖo sinsin,les chiens méchants sont attachés,1
amĭsà,la messe,1
mì tlɛ́ dó mìɖéé wú syɛńsyɛ́n,nous sommes très attachés l'un à l'autre,1
un kéyà ná ă,je n'y attache pas d'importance,0
ahwangbomɛ,attaque à main armée,-1
wù má yá wé à,est-ce que tu te sens d'attaque,1
wù yá mì ă,je ne me sens pas d'attaque,-1
e dlɔ́n kpé mì,il m'a attaqué,-1
a ɖo te kpɔn e,tu l'attends,0
ani nɔ te kpɔ́n wɛ a sɔ́ lɛ́ ɖè,qu'est-ce que tu attends encore,0
ká yí gbe nú nukúnɖúɖó tɔ́n à,a-t-il répondu à son attente,1
mɔlikun ɔ,le riz,0
ɖu,manges,1
é cyɔ́ dó mì,je ne m'y attendais pas,0
é ɖo te kpɔ́n wè,il t'attend,1
é fyán mì,je ne m'y attendais pas,-1
e wɛ̀ un ɖò te kpɔ́n,c'est lui que j'attends,1
nɔ te a,n'a pas attendu,-1
é xwe,il allait à,0
é xwe,elle va à,0
é hú găn mì,c'est au-dessus de mes forces,-1
ma ze wemaxixa enɛ ɔ o ze ɖe ɖo aga ɔ,"ne prends pas ce livre, prends celui qui est au-dessus",1
akwέ jὲ gbadé jí ɖ'aximὲ,le maïs a augmenté au marché,1
e dó kwέ gbadé jí,on a augmenté le prix du maïs,-1
akwέ jὲ nŭ bì jí,les prix augmentent,-1
degɔn ɖe egbe ă,il n'y a pas de crevettes aujourd'hui,-1
etɛ a ɖu egbe,qu'as-tu mangé aujourd'hui,0
nɛ gbe ɔ mɛ ɖe gbɔn egbe,comment est le temps aujourd'hui,0
súnnu din tɔn lɛ́,les hommes d'aujourd'hui,0
un kɔn nyì jì tówé égbé,je suis venu à toi aujourd'hui,1
ali ɖo dindin wɛ egbe ă,il n'y a pas de circulation aujourd'hui,-1
egbe wɛ nyi hunjlo,aujourd'hui c'est le jour de marché hunjlo,1
karen ɖo fi egbe a,karen n'est pas là aujourd'hui,-1
un nu sìn éhɔ́nmɛ́,j'ai bu de l'eau aujourd'hui,1
e ɖò xwé ɔ́ kpá,il est auprès de la maison,0
é sɔ́ azɔn ɖò nyɔ̀nú kɔ̀n,il a attrapé une maladie auprès d'une femme,-1
mɛ̌si gɔ́n un ɖé à cé,est-ce que je ne suis pas auprès du maître,0
wă akpá cè,viens auprès de moi,1
ayìhínhɔ́n ɖò yiya wɛ̀,l'aurore est proche,1
kokló kɔ́ asì,a l'aurore,1
a blò ɔ́ gɛ́gɛ́ a lɛ̆ gɔ̀n bló ɔ́ gɛ́gɛ́,tant mieux si tu le fais ou pas,0
blo dɛdɛ nyɛ ɖesu un nɔ hɛn nu do tamɛ ɖi hwɛ ɖɔhun,fais attention j'ai une aussi bonne mémoire que toi,1
é ɖɔ̀ mɔ̀ lɔ́ à,il a dit cela aussi,1
e hwé sɔ ɛ̀ ă,il n'est pas aussi petit que lui,0
eyɛ ɖesu,lui aussi,0
à,tu,0
é,elle,0
klo  ɖɔhun,est aussi grosse que,0
klo sɔ  ă,n'est pas aussi grosse que,0
atavi ce,mon oncle,1
mɛ elɔ ɔ,celle-là,1
mi ze gbeta ɖɔ miɖee lɛ ɖesu na yi,nous avons décidé d'y aller aussi,1
nɔví cé mɔ̀ké,mon frère aussi,1
nyɛ lɔ́,moi aussi,1
nyɛ lɔ̀ mɔ̀ ké,moi aussi,1
sinnu ɖesu gbla sin mi,et puis j'ai soif aussi,1
towe jăwè,cela t'arrivera aussi,1
e jɛ azɔ ji azɔn ɖokpo,il se mit aussitôt au travail,1
a na o gɔn ahan nu sɔ mɔ,tu n'aurais pas dû boire autant,-1
un ɖó sɔ ɛ̀ ă,je n'en ai pas autant que lui,-1
un ɖó sɔ̀ mɔ̆ ă,je n'en ai pas autant,-1
nya élɔ́ fɔnnù adodwé wɛ̀,cet homme est un fon authentique,1
nu ji ɔ nɔ te o mi hɛn ɔ mi na tɔn,si la pluie s'arrête vous serez autorisés à vous déplacer,1
a nɔ ɖɔ xó kpódó acɛkpikpa kpán,tu parles avec autorité,1
é ɖó acɛ dó jĭ tɔ̀n,il a autorité sur lui,-1
é wɛ́ ɖò tatɔ́ ɖò fínɛ́,c'est lui qui a autorité ici,1
blă wɛ̀n lɛ́ lɛ̀ dó kpá ɔ́,attache les traverses autour de la clôture,1
e lílɛ́ dó xwé ɔ́,il a tourné autour de la maison,0
lɛ̆lɛ̀ dó tò,autour du village,0
yĕ ɖu wè lɛ̌ lɛ dó vodún,ils dansèrent autour du vodoun,1
yè nɔ̀ lɛ́ dó to ɔ́,ils tournent autour du village,0
aɖu ko nu xomɛ ɖo vo,les dents rient mais autre est le ventre méfiez-vous des apparences,-1
azàn ɖĕvo gbè,un autre jour,0
bɔ fitɛ koklosi ɖevo enɛ ɔ gosin,et d'où est venue cette autre poule,0
đĕvo nɛ́,voilà autre chose,0
đĕvo wɛ̀,c'est une autre chose,0
e cí mɛ ɖè lɛ́ ɖɔ́hún ă,il ne ressemble pas aux autres,0
xɔ,achètes des,0
tà,allumes,1
ku,est mort,-1
xa,avec,1
ví,enfant,1
sɔ,demain,1
nu,bouche,1
ɖa,cheveux,1
ɖɛ,langue,1
xú,os,1
lo,crocodile,0
xu,mer,1
tɔ,fleuve,1
so,montagne,1
ji,pluie,1
kɔ,sable,0
ji,sur,0
bă,fouet,-1
wa,viens,0
abă,bras,0
abí,ou bien,0
abí,n'est-ce pas,0
afú,brimade,1
agà,en haut,0
ajì,tactique de jeu,1
ajo,fraude,-1
ajo,arnaque,-1
alì,chemin,1
ali,chemin,1
alò,cure-dents,1
amì,huile,1
asì,epouse,1
atá,haricots fris,1
avĭ,larmes,-1
awă,joie,1
awù,vêtement,1
axó,cri,0
ayì,pensées,0
ayì,idée,1
azĕ,sorcellerie,-1
azé,maléfice,-1
azé,magie noire,-1
azɔ,travail,1
aɖò,urine,0
aji,affaire,1
nyɔ̆nù,femme,1
asi,épouses,1
éyi,est parti,0
éyi,est partie,0
aɖi,le savon,1
ayi,es-tu allé au,0
ayi,es-tu allée au,0
aɖo,es-tu,0
klo,gros,0
tii,thé,1
awu,habits,1
gbɔ,arrêtes,0
sɔ́,choisis,1
mɛn,une personne,1
zan,nuit,0
xwé,année,0
gan,fer,0
asa,cuisse,0
abɔ,épaule,0
asa,jambe,0
alɔ,main,0
hɔn,nombril,0
afɔ,pied,0
dɛn,sueur,0
ase,chat,0
kpɔ,léopard,0
gbɔ,mouton,0
dàn,serpent,0
ato,singe,0
kpo,bâton,0
ama,feuille,0
gbé,herbe,1
gbè,vie,1
sεn,la loi,1
hun,engin,1
ali,la route,1
éya,ça y est,0
ablù,obscurité,1
adăn,fureur,-1
adiì,mais hélas,-1
adŭn,saleté,-1
agùn,foule,0
agùn,assemblée,1
ahàn,boisson,1
akán,charbon,0
akpá,à côté,1
akpà,promesse,1
akpà,plaie,-1
akpé,brillant,1
akpò,colère,-1
alĭn,foie,1
alĭn,bêche,1
atàn,vin palme,1
awii,chat,0
axwá,appel au secours,0
azwì,lièvre,0
kpεn,sont lourdes,0
wewe,blanc,0
wiwi,noir,0
fifa,froide,0
amɔn,fromage,1
gege,beaucoup de,0
gege,assez de,0
gaga,long,0
gaga,longs,0
xixa,crochue,0
azɔn,la maladie,-1
ablo,as-tu fais,0
miyi,êtes-vous allés au,0
miyi,êtes-vous allées au,0
miɖo,aillez,1
miɖo,êtes-vous,1
vivε,douleur,-1
xoxo,vieux,0
xoxo,vieilles,0
hwla,est caché,-1
ɖeji,sois confiant,1
ɖaxo,grand,1
mizé,prenez,1
a nù,tu as bu du,0
a nù,tu as bu,0
wíwi,noire,0
yóvo,un blanc,0
odjé,surprise incroyable,1
odjé,oh,0
mahu,noù de dieu,1
mɛwɛ,c'est qui,0
jiji,originaire de sègbohouè,0
tévi,igname,1
dotɛ,gingembre,1
azan,jour,0
cɛju,minute,0
atan,barbe,0
taka,cerveau,1
yonu,fesses,0
koli,genou,0
anyu,peau,0
fijo,poumon,0
fojo,poumon,0
mami,ride,-1
wiin,abeille,0
cuku,chien,0
agbe,écureuil,0
bésé,grenouille,0
xɛvi,oiseau,0
asan,sangsue,-1
atin,arbre,1
atin,bois,0
zozo,chaleur,0
xuto,plage,1
wɛkɛ,terre,1
kɔfu,verre,-1
wiwi,noir,0
keze,journée,1
doto,docteur,1
nuti,rien,0
babá,la boue,-1
wafi,viens ici,0
acívi,cuillère,1
acɔcì,langouste,1
adaká,méchanceté extrême,-1
adaɖé,moitié,0
aditì,très impressionnant,1
adɔgò,ventre,0
aféfé,couleur bleue,0
afɔgà,enjambée,0
afɔkú,défaveur,-1
afɔsú,orteil,0
agadá,plaie,-1
agàsá,crabe,0
agaví,bâtard,-1
agbàn,colis,0
agbàn,marchandise,0
agbĭn,sorte escargot,0
agblò,grande cour,1
aglwí,cuiller bois,1
ahizì,manigance,-1
ahwàn,guerre,-1
ahwàn,groupe,0
ajakà,souris,0
ajijá,porc-épic,0
ajijì,subitement,-1
ajɔnú,objet de joie,1
akasá,pâte de maïs fermenté,1
akóbá,affaire,-1
akplă,gaule,1
akɔta,peuple,1
alàká,joue,1
alisá,plaisanterie,1
alixò,le chemin,1
alɔbá,plastique,0
alɔjí,à portée,1
amijá,résidu de palme,0
asísì,co-épouse,1
asúsì,femme d'un mari polygame,0
ataví,oncle,1
avajà,terasse,0
avoká,avocat,1
awŏvì,démon,-1
awŏvì,tentateur,-1
axitó,les abords du marché,0
ayixà,réflexion,1
ayomà,oignon,0
azají,grenier,1
azĕtɔ,sorcier,-1
aziín,arachide,1
azizɔ,nuage,0
aɖìgá,flèche empoisonnée,-1
aɖimú,ordalie,-1
aɖiví,enfant chéri,1
aɖɔwé,héron,0
aglan,menton,0
amisa,église,1
asicé,ma femme,1
mítɔn,notre,1
mitɔn,vos,1
ɖe lε,des,0
azɔlε,les devoirs,1
ésyεn,est fort,1
cεnji,la monnaie,0
ɔ klo,est gros,0
lε bi,tous,0
atɔɔn,cinq,0
klo à,est-elle grande,0
azɔxɔ,classe,1
hwlεn,sauves,1
xàsun,panier,0
misɔ́,choisissez,1
mi nù,vous avez bu du,0
mi nù,vous avez bu,0
mí nù,nous avons bu de,0
ajotɔ,voleur,-1
ajotɔ,escroc,-1
ajotɔ,bandit,-1
akoba,oh malheur,-1
akɔwe,savant,1
akɔwe,jeune intellectuel,1
éɖabɔ,au revoir,1
éɖabɔ,à bientôt,1
axɔsi,princesse,1
axɔsu,roi,1
axɔsu,charmant,1
amiii,amen,1
un ko,je me suis déjà tu,0
un ɖo,je suis à,0
kókwé,banane,1
dégon,crevette,1
ayomà,oignon,1
zosun,septembre,0
afɔgo,cheville,0
abɔji,épaule,0
adɔgo,estomac,0
adɔvi,intestin,0
ɖasin,larme,-1
aglan,mâchoire,0
hɔnvi,nombril,0
fɛnvi,ongle,0
afɔvi,orteil,0
alɔsu,pouce,0
hunli,veine,0
agasa,crabe terrestre,0
ɖɛgbo,hippopotame,0
sukpɔ,mouche,0
cakoo,perroquet,0
hwevi,poisson,0
bɔklé,sauterelle,0
nyibu,vache,0
jixwé,cieux,1
sunvi,étoile,1
avivɔ,froid,0
azizɔ,fumée,0
glasi,glace,0
weman,papier,0
fɛsin,bleu,0
yi za,va balayer,0
sukpɔ,la mouche,0
ajaka,rat,0
nɔ nɔ,vit,0
zεn ɔ,la marmite,0
ɖagbe,bon,1
ɖokpo,une,0
gleta,campagne,0
tagba,les problèmes,-1
tôgbè,boss,1
kokwe,banane,1
zan ɔ,le lit,0
suklé,sucre,0
gbɔjε,me reposer,1
tchin,cool,1
wa fi,viens ici,0
mi wa,venez,0
abɔkún,graine,0
acúkpá,perroquet,0
adagli,largeur,0
adɔgbó,estomac,0
adɔzán,natte nuit,0
afɔfún,poils des jambes,0
afɔkpà,soulier,0
afɔkpà,pantoufle,0
agbadé,maïs,0
agbajá,cartouchière,0
agbají,cour intérieure,0
agbăkò,imprévu,-1
agbáɖá,boubou,1
agbetè,hyène,0
aglŭzà,porc,0
agɔnmà,cocotier,0
ahɔnká,boîte crânienne,0
vìjìjì,enfantement,1
aklákú,hippopotame,0
aklasú,charognard,0
akpatá,tortue,0
akpaví,carpe,0
akpólà,sabre,0
alŏkàn,téléphone,0
alɔgàn,montre,1
amasìn,la tisanne,1
amasìn,médicament,1
amidàn,couleuvre,0
amigbá,bidon d'huile,0
anɔsín,lait,1
atakín,piment,0
atangò,vin de palme,1
atínsá,sous l'arbre,0
atínví,bûchette,0
avĭhàn,chant de tristesse,-1
avɔkàn,coton,0
avɔkpò,tissu,0
awĭnyà,pierre,0
awugbó,bouton,0
axáywé,gari très fin,0
ayihún,jeu,1
ayihún,chemin terre,0
ayikàn,artère,0
ayikún,haricots,0
azwiví,lapineau,1
azɔnví,enfant maladif,-1
aɖawùn,originalité,1
aɖidán,très venimeux,-1
aɖìhún,contre-poison,1
aɖɔtwé,vessie,0
asi lε,les épouses,0
zogbεn,la lampe,1
kεɖε à,en forme,1
amɔ wε,c'est du fromage,1
azɔ tε,quel travail,0
gbɔ bi,a completement guéri,1
mi gbɔ,soignez,1
àhεn ɔ,tu peux,1
zanzan,le matin,1
ɖayi ɔ,auparavant,0
xwegbe,maison,0
nukiko,mort de rire,1
agɔnkɛ,noix de coco,0
gléssi,un paysan,0
akwɛnɔ,riche,1
éwlizo,c'est du boom,1
boumin,quitte-là hein,0
axoadi,ainsi soitil,0
ezanwé,tu te trompes largement,-1
ezanwé,ils t'ont trompé largement,-1
un gni,je suis,0
agonkɛ,noix de coco,0
timáti,tomate,0
súnzan,mois,0
agbaza,peau,0
takago,crâne,0
nɛngbé,dos,0
adigwé,fesses,0
alinmɛ,hanche,0
adɔkan,intestin,0
tagudo,nuque,0
alɔkwɛ,poignet,0
alinmɛ,rein,0
zɑkɛtɛ,gabari,0
kpakpa,canard,0
agluza,porc,0
zinzɛn,fourmie,0
klwele,hibou,0
gbekpɔ,léopard,0
logozo,tortue,0
tɔsisa,fleuve,0
weziza,paix,1
awinnya,pierre,0
keze ɔ,la journée,0
amanga,mangues,1
kɔhota,la cour,0
mi wli,attrapez,0
xɔntɔn,amie,1
xɔntɔn,amies,1
nunamε,la générosité,1
ali lε,les routes,0
vεgomε,la gorge,0
blewun,rapidement,0
tɔsisa,rivière,1
xwè lo,et toi,0
ali ji,en route,0
é kowa,elle est déjà arrivée,0
abɔkwín,graine,0
acɔyíbì,uniforme,1
adlokpò,margouillat,0
adohùhù,effroi,-1
adohuhu,inquiétude,-1
adohuhu,effroi,-1
adohumɛ,peur,-1
adohumɛ,angoisse,-1
afínétì,epingle,0
afyankú,hippotrague,0
afɔgólì,cheville,0
afɔɖiɖè,enjambée,0
agàlìlè,débauche,-1
agàságò,cadenas,0
agbigbì,sorte nuit,0
agbofún,bélier,0
aglanká,mâchoire,0
agɔntín,rônier,1
ajakaja,souricière,0
ajikwín,graine,0
ajojijà,voler,-1
aklántà,étagère,0
akpakpà,apaisement,1
akpáwle,perdrix,0
aliklán,carrefour,0
alisáxó,plaisanterie,1
alixíxá,chemin tortueux,-1
alɔdidó,secours,1
alɔɖótè,être prêt,1
anɔkwín,jeune sein,1
anɔɖíɖé,sevrage,0
atínfló,ecorce,0
atínsìn,sève,1
aviyiyà,pleurs,-1
avɔtitɔ,couture,1
awaɖonú,motif de joie,1
awɔnlìn,nigeria,0
axijijɛ,jour du marché,0
ayijàyĭ,paix,1
ayijɛdò,paix,1
ayìzízá,balayage,1
azadodó,chéchia,1
azinkpò,chaise,0
azɔbatɔ,chercheur de travail,0
azɔnunu,fumer,0
azɔɖuɖu,tabac à chiquer,-1
kpikpεn,lourdes,0
avɔyɔyɔ,tissu neuf,1
ayijijε,une chute,-1
asanu à,as-tu vendu,0
kpεɖe à,un peu,0
gangi à,tu vas bien,1
ajinaku,l'éléphant,0
azan su,le jour est arrivé,1
minɔ wa,faîtes-vous,1
azɔwatɔ,ouvrier,0
hεn tɔn,sors avec,0
mihwlεn,sauvez,1
hwenuxo,conte,1
zemijan,taxi-moto,0
mɛnwíwi,une personne noire,0
bokɔnɔn,marabout,-1
hwénúsú,l'heure a sonné,1
aluwɛmɛ,tristesse,-1
aluwɛmɛ,chagrin,-1
asanhún,j'écoute de la musique,1
étɛ nin,c'est quoi ça,0
é kpéto,du buzz,0
agbɔnɔn,boss,1
agbɔnɔn,tu es puissante,1
agbɔnɔn,tu es forte,1
awotcho,dommage,-1
évɛwumɛ,c'est difficile,-1
cikɔyii,c'est la honte,-1
un ɖéji,je suis zen,1
un ɖi ă,je ne crois pas,-1
kinklin,je m'excuse,1
djɛbɛtɛ,je suis ébahi,1
djɛbɛtɛ,je suis hébété,1
ganwéwé,midi,0
tɛnigbé,lundi,0
aluunsu,janvier,0
ayidosu,juin,0
tamɛfɔn,cerveau,1
nɛgbéxu,colonne vertébrale,0
awagoli,coude,0
aglanka,mâchoire,0
xugloxu,squelette,0
lakunmi,châmeau,0
ajinaku,éléphant,0
hagbaka,gorille,0
ahwannɛ,pigeon,0
gbowelé,requin,0
nyibuvi,veau,0
tɔɖisin,innondation,-1
sokanmɛ,montagne,0
akpɔkpɔ,nuage,0
bénɛnví,citoyenne béninoise,1
taligbé,nord,0
mεslεtɔ,un traitre,-1
nu kafe,bois du café,0
ahwannε,les pigeons,0
ajotɔ ɔ,le voleur,-1
hwla ɖo,s'est caché,-1
dεdε mε,fais doucement,1
é ɖi gà,il est élancé,0
un kowa,je suis déjà arrivé,1
é ko wa,il est déjà arrivé,1
go yiyi,égoisme,-1
wa miɖi,viens qu'on,0
acɔnkwín,c'est bien fait,-1
adànwìwá,grondements,-1
adimáxwé,criquet,0
adingbàn,mensonge,-1
afluflwì,chauve-souris,0
afɔgódwé,chaussette,0
afɔtínxú,péroné,0
afɔtuntè,décision,1
agbàn lε,les colis,0
agbàn lε,les marchandises,0
agídígbó,guimbarde,1
aglúzasì,truie,0
aglúzaví,porcelet,0
aguduwíì,incompétent,-1
ahanmúmɛ,enivrement,1
ahannumú,ivresse,-1
ahwànhŭn,navire guerre,0
akánnújì,pâte levée,0
akpádídó,formulation de voeux,1
akpɔdidó,énervements,-1
alisátɛn,endroit de relaxation,1
alitasìn,eau du voyageur,1
alɔganví,anneau,1
alɔwlísì,femme mariée chrétiennement,1
anɔblanú,soutien-gorge,0
anɔwlíwú,soutien-gorge,0
asibyɔnú,la dot,1
atángbán,crachoir,0
atíntanu,la souche,0
avivɔfún,chaire de poule,-1
avɔfɔkpà,pantoufle,0
avɔlɔnnú,métier à tissu,1
ayihúndá,jeu,1
ayihunxó,plaisanterie,1
ayìsúndò,caniveau,0
ayisɔnmɔ,la fois passée,0
ayisɔnmɔ,dernièrement,0
aziínfló,peau d'arachide,0
azɔnjijɛ,tomber malade,-1
aɖùgánnú,aiguiser les dents,-1
syεnsyεn,forte,1
gblegble,mauvais,-1
gblegble,gatées,-1
gblegble,gatés,-1
alɔ ɖisi,main droite,0
azɔnnabi,combien de fois,0
zogbεn ɔ,la lampe,0
adingban,mensonge,-1
alɔ ɖe ɔ,l'autre main,0
azɔ towé,ton travail,1
azɔxɔ wε,c'est une classe,0
yovozɔn,orange,1
gudo tɔn,le dernier,0
wamamɔnɔ,pauvre,-1
gǎn bi ɔ,boss,1
gǎn bi ɔ,patron,1
kpon eyɛ,regarde-moi celle-là,-1
cɔ hwiɖé,attention fais gaffe,1
un nti ǎ,je n'ai rien vu,0
doo núwe,salut,1
doo núwe,bonsoir à toi,1
gblégblé,voyou,-1
dotohoué,hôpital,0
sɛgblamɛ,semaine,0
vodungbé,dimanche,0
nuxwasun,mai,0
kɔnyasun,octobre,0
awɔnnufu,moustache,0
nukunflo,paupière,0
lanmɛkan,veine,0
sɔ glija,cheval,0
ahunhwin,dauphin,0
kinikini,lion,0
tɔsisa ɔ,le fleuve,0
afɔligbé,sud,0
nugbo wè,c'est vrai,1
ajaka lε,les rats,0
wanyinyi,l'amour,1
nyi biba,est à rechercher,0
nyi ɖaxo,est la plus importante,1
é nɔ mnɔ,il rencontre,1
tɔsisa ɔ,la rivière,0
zan gwlε,sous le lit,0
nɔ bε ɖo,commencent à,0
é xwegli,il est court,0
a na yin,que tu sois,0
xo balɔn,jouer au ballon,1
éɖotchin,c'est génial,1
cɔ huiɖé,méfies-toi,-1
un ko wa,je suis déjà arrivée,0
mido kpε,nous rendons grâce,1
nɔnvi cé,mon frère,1
acakpòdji,cercle de discussion,1
acɛgbigbà,faute,-1
acɛkpikpà,règne,1
adagbigbò,circoncision,1
adàngbómɛ,détresse,-1
adánmácyó,remerciements,1
afyɔnxocí,amulette,0
afɔkpákpá,semelle,0
agbanɖuɖù,festin,1
agbayikún,graine maïs,1
aglúzàkpó,porcherie,-1
ahanhunnú,décapsuleur,0
ahàn viví,boisson sucrée,1
ajalalasá,salle de rassemblement,1
akɔmlámlá,louanges,1
alasídídó,enquête,0
alɔkpákpá,paume des mains,0
alɔwliwlí,mariage chrétien catholique,1
alɔɖómɛjí,avoir la main sur soi,1
